Idioma	Titolo	Anno	Genere	Numero Puntata	Titolo della puntata	Link	Info	Descrizione	Locandine	Altre info
Italiano	Quo vadis?		Religioso	Episodio 1	Quo vadis? - 1	https://streamcdnb4-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8381218_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	miniserie	Il ricco patrizio Vinicio è innamorato dell'ancella Licia e suo padre gli consiglia di rapire la giovane per poter vivere il suo amore, che tuttavia è talmente forte da impedire a Vinicio di strapparla dal suo mondo. Vinicio si decide così a confessare il suo amore, ma Licia lo rifiuta e si allontana misteriosamente. 	https://www.raiplay.it/cropgd/300x400/dl/img/2020/01/22/1579689403422_1536x2048logo.JPG	
Italiano	Quo vadis?		Religioso	Episodio 2	Quo vadis? - 2	https://streamcdnr8-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8381102_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	miniserie	Vinicio segue la sfuggente Licia che, insieme coi compagni della comunità, si sta recando alle catacombe per pregare. Vinicio si trova ad un bivio della sua esistenza: il suo essere un soldato di Nerone gli imporrebbe infatti di arrestare tutti i Cristiani, ma per amore di Licia tentenna fra l'intervenire ed il restare nascosto. 	https://www.raiplay.it/cropgd/300x400/dl/img/2020/01/22/1579689403422_1536x2048logo.JPG	
Italiano	Quo vadis?		Religioso	Episodio 3	Quo vadis? - 3	https://streamcdng16-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8380995_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	miniserie	Mentre i cristiani escono dalla catacomba seguiti da Vinicio, a Roma si sta consumando il tragico incendio del 64, divampato in tutta la città. I cristiani si trovano di fronte il terribile spettacolo della città in fiamme e della popolazione disperata: presa dal panico, la compagnia si divide e di Licia si perdono le tracce. 	https://www.raiplay.it/cropgd/300x400/dl/img/2020/01/22/1579689403422_1536x2048logo.JPG	
Italiano	Quo vadis?		Religioso	Episodio 4	Quo vadis? - 4	https://streamcdng11-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8407289_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	miniserie	Vinicio si converte alla fede cristiana e segue il capo della comunità, San Pietro, che gli insegnerà i precetti fondamentali della religione e lo accoglierà fra la sua gente. Allontanatosi per cercare del cibo, Vinicio viene arrestato dalle guardie romane e nota che queste hanno eretto delle croci, fra le quali riconosce crocifisso il suo compagno. Addolorato ed iracondo, sentendosi profondamente in colpa, reagisce sradicando le piante che trova lungo il suo cammino, terrorizzando anche gli animali. 	https://www.raiplay.it/cropgd/300x400/dl/img/2020/01/22/1579689403422_1536x2048logo.JPG	
Italiano	Quo vadis?		Religioso	Episodio 5	Quo vadis? - 5	https://streamcdnb2-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8380721_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	miniserie	Vinicio vaga per la città in cerca di Licia, ma viene arrestato da delle guardie: liberatosi, si rifugia in un casolare abbandonato, in cui si ferma credendo di aver seminato le guardie. Vinicio, tuttavia, sente le loro voci che lo richiamano e si apposta con un coltello in mano per uccidere, per la prima volta in vita sua. Una dopo l'altra, Vinicio uccide tutte le guardie che ha alle calcagna. Uscito dal casolare, ode le grida di Licia provenienti dal Colosseo. 	https://www.raiplay.it/cropgd/300x400/dl/img/2020/01/22/1579689403422_1536x2048logo.JPG	
Italiano	Quo vadis?		Religioso	Episodio 6	Quo vadis? -6	https://streamcdnb3-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8380910_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	miniserie	Un gladiatore che sembra uscito dal nulla, Ursus, salva Licia dalla carneficina di cristiani che si sta consumando al Colosseo.	https://www.raiplay.it/cropgd/300x400/dl/img/2020/01/22/1579689403422_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 1	Un caso per il tenente Sheridan	https://streamcdng15-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8866706_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	Il 3 gennaio 1954, data ufficiale dell'inizio delle trasmissioni della televisione italiana, in casa Ferrucci nasce il piccolo Carlo. Nel 1960, sei anni più tardi, grazie ad un considerevole numero di cambiali pagate grazie al subaffitto di un sottoscala, l'elettrodomestico fa il suo ingresso in casa e il bimbo ne resta affascinato. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 1	I misteri di via Bodoni	https://streamcdng15-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8878362_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	È il 1964 e due nuove presenze mettono in subbuglio la famiglia Ferrucci: una è la bimba di Andrea e Francesca, l'altra è un misterioso ragazzo di nome Rocco, arrivato dalla Grecia insieme a sua sorella Maria, con l'intenzione di uccidere Luciano. Anna chiede così al maresciallo Mollica di indagare sul ragazzo per capire i motivi di tanto astio. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 10	Un altro caso per il tenente Sheridan	https://streamcdng21-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8867847_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	Marco, amichetto di Carlo, comincia a parlare inglese e per il bimbo si apre un nuovo enigma da risolvere con l'aiuto del suo eroe televisivo: il tenente Sheridan: perché il suo amico parla inglese? E chi è il proprietario della Rolls Royce che si ferma davanti casa sua? Nel frattempo, Luciano manda all'aria una partita a poker organizzata da Sartori per corrompere un assessore. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 10	La notte del Piper	https://streamcdng15-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8878290_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	Arriva il giorno dell'inaugurazione del Piper e insieme ai tanti giovani anche i Ferrucci si riversano sulla pista da ballo. Il piano di Sartori di provocare un incendio-esplosione nel locale per mano di Rocco fallisce, il ragazzo, infatti, desiste e riconquista la fiducia di Luciano. Ma i guai non sono finiti: a fine serata la nuova macchina di Andrea viene rubata. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 11	Muri	https://streamcdng16-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8867860_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	Estate 1961, la famiglia Ferrucci si prepara alle prime vacanze al mare ma la crisi di Berlino rischia di far saltare tutto, con alcuni lontani cugini di Luciano che vogliono rifugiarsi a Roma. Titti, in preda ai dubbi e alla paura, decide di andare a Forte dei Marmi, ospite dei genitori del suo futuro sposo, Andrea. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 11	Il lavoro nobilita l'uomo e anche le donne	https://streamcdng1-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8878303_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	A seguito della riforma delle classi miste, Carlo si ritrova ad avere come compagna di banco una bambina di nome Nicola. Francesca iscrive Maria, che frequenta una classe differenziale, ad un concorso d'arte. La bambina viene premiata ma la sua maestra viene licenziata perché la classe non poteva partecipare all'iniziativa. Nel frattempo Rocco, sotto suggerimento di Luciano, viene assunto da Andrea. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 12	Finché morte non vi separi	https://streamcdng20-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8867873_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	Titti si sta preparando al matrimonio ma è sempre più in preda ai dubbi: non essendoci il divorzio, sposare la persona sbagliata può essere una condanna all'ergastolo. Condanna cui scampa un vicino di casa dei Ferrucci che, dopo aver accoltellato la moglie, usufruisce delle attenuanti per il delitto d'onore. Essendosi addormentato a fianco della sua amica Domenica, il piccolo Carlo è convinto che avrà un figlio da lei ed è molto preoccupato. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 12	L'odore dei soldi	https://streamcdng10-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8878321_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	Per Andrea le cose al cantiere si stanno mettendo male ed è costretto ad ampliare il credito. I suoi manovali, convinti da Rocco, accettano di lavorare il doppio e senza stipendio fino a quando la situazione non si sarà sistemata. Elena ha un ruolo sempre più centrale nella boutique di Marcocci, mentre Furio ritrova la macchina di Andrea realizzando che la sua Ilaria è una ladra. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 13	La vita è un pallone rotondo	https://streamcdng2-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8867890_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	Andrea si trova coinvolto nei tafferugli provocati da una carica della polizia alla proiezione del film "Non uccidere" e prova ad approfittare della situazione per regolare i conti con Guido Albinati che ha trovato in amorosa compagnia di Caroline. Nello scontro finisce per dare un pugno ad un poliziotto finendo sui giornali e provocando lo sgomento in suo padre Luciano. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 13	Il viaggio	https://streamcdng16-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8878336_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	Contro il volere dei genitori, Titti vuole conoscere Don Milani e fa l'autostop per raggiungerlo. Ad aiutarla è Caroline che sta scappando col suo figlioletto. Luciano parte alla ricerca della figlia e incontra proprio il prete che gli dà una lezione su come affrontare i problemi di famiglia. Marcocci vende il negozio a Perini che costringe Elena ad abbandonare il suo adorato lavoro. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 14	Come mi pare e piace	https://streamcdnb5-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8873123_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	stagione1	Luciano assiste allo sgretolarsi di tutti i progetti che aveva fatto per i suoi figli: Titti ha rinunciato al matrimonio e andrà all'università, Andrea non diventerà avvocato ma, al ritorno dal militare, farà il meccanico e il piccolo Carlo si interessa più al basket che al calcio. Amareggiato, l'uomo decide di partire con sua moglie per Venezia, per fare la luna di miele che i due non hanno mai fatto. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 14	Il segreto di Rocco	https://streamcdng17-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8890387_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	La famiglia Ferrucci si è allargata e l'arrivo della piccola Anita porta con sé cambiamenti che bisogna affrontare. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 15	Il silenzio è d'oro	https://streamcdng11-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8873156_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	Le indagini sulle connivenze tra politici e imprenditori per la costruzione dell'aeroporto di Fiumicino irrompono nell'ufficio che Luciano condivide con il costruttore Livio Sartori. In preda ai sospetti, Ferrucci va a cercare l'ex-geometra della ditta per farsi rivelare la verità e scopre, così, il vero volto dell'uomo che considerava il suo benefattore, decidendo di separarsi per sempre da lui. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 15	La verità fa male	https://streamcdng13-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8890546_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	Elena è sconcertata dalla scoperta atta da Andrea sulla vera identità di Rocco e, dopo essersi consultata con padre Negoziante, parte con Marcocci per andare a fare la sarta su unset cinematografico. Carlo, preoccupato per la separazione dei genitori, va a trovare Marco in Inghilterra mentre Andrea rivela il segreto a Sophie, ignorando che quest'ultima è in contatto con Sartori. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 16	La bustarella	https://streamcdng14-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8873177_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	Lasciato il lavoro, Luciano va in banca per ottenere un credito per ricominciare l'attività di geometra, ma si trova davanti a una richiesta che lo lascia di stucco: per avere i soldi deve elargire una "bustarella" per il direttore. L'uomo si ritrova così dilaniato dai dubbi: pagare o rinunciare ai suoi sogni professionali? È Italo Monti, furfante di professione, a dargli una grossa mano. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 16	Tutto cambia	https://streamcdng11-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8890770_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	A Pescocostanzo, Elena conosce Morigi, un fotografo di scena che si invaghisce di lei. Anna e Pietro riescono a far scappare il maresciallo Mollica dalla clinica psichiatrica in cui è stato rinchiuso, il carabiniere viene nascosto nello scantinato di casa Ferrucci. Luciano accompagna Mafalda parte alla volta di Castrocaro per partecipare alla selezione di voci nuove. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 17	I marziani a Roma	https://streamcdnb9-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8873216_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	In casa Ferrucci arriva Salvatore Lo Buono, conterraneo di nonna Innocenza, assunto da Luciano per costruire delle villette al Terminillo. Agli occhi di Carlo, l'uomo sembra esprimersi in una lingua aliena che solo la nonna riesce a comprendere. Nel frattempo, a causa dell'ingresso in società con Sartori, le indagini della magistratura si estendono anche sulla condotta di Luciano. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 17	Ritornerai	https://streamcdng11-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8890904_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	Mentre Mafalda trionfa a Castrocaro, Luciano scopre sua moglie tra le braccia del fotografo Morigi. I due finalmente si dicono tutto e, dopo un acceso confronto, ritornano a casa insieme. Andrea, in grossi guai finanziari, si vede costretto a chiedere aiuto a Sophia senza sapere che la donna è guidata da Sartori che sta portando il ragazzo in una delle sue trappole. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 18	Un uomo con la spina dorsale	https://streamcdnb7-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8873260_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	Grazie all'arrivo dal Sud di altri manovali, amici di Salvatore, Luciano potrebbe completare la costruzione delle villette in montagna che gli garantirebbero un ottimo guadagno, ma gli effetti delle indagini su Sartori si fanno sentire e l'uomo non riesce a vendere gli immobili. L'unico interessato sembra essere il nonno di Marco che, per ristabilire un rapporto col bimbo, è pronto ad esaudire ogni suo desiderio. Intanto a casa Ferrucci fa ritorno Andrea che ha scoperto di avere la scoliosi e anche di essere attratto da Francesca. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 18	48 ore	https://streamcdng10-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8890930_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	Casa Ferrucci è piombata in un profondo clima di depressione: nonna Innocenza fa finta di non sentirsi bene, Anna continua a prendere calmanti e Carlo, tornato dall'Inghilterra, è alle prese con l'esame di quinta elementare e con le sue idee "progressiste". Nel frattempo, Rocco, su consiglio di Sartori, decide di partire per la Germania con Maria proprio mentre Luciano sta avviando le pratiche per il ricongiungimento familiare. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 19	Una domenica d'agosto	https://streamcdng11-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8873292_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	Gli uomini di casa Ferrucci si trasferiscono al Terminillo per ultimare i lavori al cantiere lasciando, per la prima volta, le donne da sole a casa. Mentre zia Anna piange l'ennesima scomparsa del suo fidanzato, Titti è immersa nei libri e nello studio, ma tutto questo impegno nasconde una segreta passione per il professor Tavarelli. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 19	I tormenti del giovane Ernesto	https://streamcdng16-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8890954_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	Ernesto è tormentato: pensa che se Rocco non fosse il fratello di Titti, lei potrebbe innamorarsene e sposarlo. Per questo, decide di affrettare i tempi del matrimonio. Il ragazzo, inoltre, praticante nello studio Terenzi, scopre la lettera dove si afferma che Rocco non è figlio di Luciano ma di Sartori. E proprio Rocco, intanto, viene arrestato per il sabotaggio all'acquedotto. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 2	Pace e guerra	https://streamcdng22-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8866858_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	Andrea è convinto di essere perdutamente innamorato di una sua compagna di classe e per dichiararsi a lei organizza una festa in casa. Tra un ballo e l'altro, però, il ragazzo finisce per ubriacarsi e bacia per sbaglio Francesca. Titti, sua sorella, invece riceve le attenzioni di Guido Albinati, rampollo di buona famiglia, e per timidezza rifiuta la sua corte. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 2	Pazzie d'amore e di calcina	https://streamcdng17-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8878408_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	Padre Negoziante ha convinto Rocco a rinunciare alla sua vendetta e a tornare da dove è venuto, intanto riappare Livio Sartori, più aggressivo che mai, e deciso a vincere su Luciano. Titti incontra di nuovo Guido, appena tornato dall'America e senza Caroline. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 20	Non nominare il nome di Dio invano	https://streamcdng1-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8873326_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	La famiglia Ferrucci vive un grosso momento di crisi: la finanza ha sequestrato il cantiere al Terminillo e Luciano è accusato di corruzione. Prossimo alla Comunione, Carlo si chiede come sia possibile che quel Dio onnipotente non aiuti il suo papà innocente. Tutta la famiglia viene in soccorso di Luciano, Andrea contribuisce col suo stipendio, Elena va a fare la commessa e Titti si impegna nelle faccende domestiche. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 20	I pugni in tasca	https://streamcdng16-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8890981_,1200,1800,2400,.mp4.csmil/chunklist-f1-v1-a1.m3u8	stagione2	Saputo che Rocco è suo figlio, Sartori ritira la denuncia nei suoi confronti. Il ragazzo, così, esce di prigione e può riabbracciare Maria e Titti e, a quest'ultima, chiede di scappare insieme. Andrea finalmente inaugura il suo asilo, ma la presenza ingombrante di Sartori lo mette nuovamente in conflitto con il padre. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 21	Carissimo Pinocchio	https://streamcdnb5-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8873402_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	Per non dire in famiglia di essere tornato a fare il manovale, Luciano finge di aver trovato un nuovo lavoro da geometra mentre cerca un avvocato in vista del processo. In quei giorni Titti supera il suo primo esame col professor Terenzi, vecchio amico di Sartori, che sembra interessarsi al suo caso. Ma il giurista non crede che Luciano sia innocente. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 21	Tutti dicono I love you	https://streamcdnb10-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom6/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8891000_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	Maria finalmente fa sentire la sua voce e chiede a Rocco di restare a casa Ferrucci per poter frequentare il piccolo Marco, che sta tornando da Londra. Titti decide di scappare a Torino con Rocco, gettando la famiglia nella disperazione. Ludovico, insospettito per l'assenza della ragazza, decide di andarla a cercare ma la sua fidanzata sembra scomparsa nel nulla. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 22	La bomba	https://streamcdnb9-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8873414_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione1	Tra Luciano ed Elena c'è un maretta: l'uomo pensa che la moglie lo tradisca con Marcocci, la donna è offesa dalla mancanza di rispetto del marito. Carlo decide di vendicarsi della persona che ha portato la guerra in casa facendogli mangiare una bomba al peperoncino e, quando l'uomo accusa un malore improvviso, il bimbo crede di essere un assassino. Ma la verità è un'altra, ed è ben più complessa. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
Italiano	Raccontami	2006	Commedia/sentimentale	Episodio 22	Ma che colpa abbiamo noi?	https://streamcdnb7-b70cb04c54ab478189e9d8ee45637b13.msvdn.net/dom7/podcastcdn/teche_root/PLAYRAI_TECHE_CINEMA_SD_3/8891034_,1200,1800,2400,.mp4.csmil/chunklist-f3-v1-a1.m3u8	stagione2	Anna è stata rinchiusa insieme a Mollica su un set dagli agenti del Sifar. Seguendo gli indizi, l'avvocato Terenzi riesce a salvare entrambi. L'evento permette di fare luce sul caso del maresciallo che così viene riabilitato. Andrea non può più aspettare ed è costretto a rivelare al padre la verità sul subappalto a Sartori. Il fatto sancisce la rottura definitiva tra padre e figlio e lo scioglimento della società: per i Ferrucci è il momento più buio. 	https://www.raiplay.it/cropgd/300x400/dl/img/2019/07/05/1562318823881_1536x2048logo.JPG	
